-7	-15
-3	-17
-7	-15
-3	-17
-5	-15
-2	-17
-6	-16
-4	-18
-5	-15
-3	-19
-7	-15
-4	-18
-7	-15
-4	-19
-6	-15
-5	-18
-7	-13
-5	-18
-7	-14
-4	-17
-7	-15
-4	-18
-6	-15
-4	-18
-6	-15
-4	-18
-6	-13
-4	-17
-6	-14
-3	-17
-7	-14
-3	-18
-6	-15
-4	-18
-6	-14
-4	-18
-6	-15
-5	-18
-5	-13
-3	-19
-6	-16
-3	-18
-6	-14
-2	-18
-5	-15
-3	-16
-7	-15
-4	-18
-7	-15
-5	-18
-5	-15
-4	-18
-6	-15
-3	-18
-5	-15
-3	-18
-6	-16
-4	-18
-6	-15
-4	-18
-6	-15
-3	-18
-6	-16
-5	-17
-5	-16
-4	-19
-5	-16
-3	-18
-7	-15
-4	-19
-5	-15
-3	-18
-6	-15
-3	-19
-6	-16
-3	-19
-7	-16
-3	-19
-6	-17
-4	-18
-5	-16
-3	-19
-6	-17
-3	-20
-7	-16
-4	-19
-7	-17
-5	-20
-6	-17
-4	-20
-5	-16
-4	-18
-6	-15
-4	-19
-5	-16
-3	-19
-7	-16
-2	-19
-6	-16
-5	-20
-7	-16
-4	-20
-5	-17
-4	-20
-7	-16
-4	-19
-8	-17
-4	-19
-7	-16
-5	-21
-7	-17
-5	-20
-7	-16
-3	-20
-7	-16
-4	-20
-7	-16
-4	-19
-7	-17
-5	-19
-6	-17
-5	-19
-6	-16
-4	-20
-5	-17
-3	-20
-7	-17
-4	-21
-6	-17
-4	-20
-6	-17
-4	-20
-7	-16
-3	-20
-6	-18
-3	-21
-6	-17
-4	-21
-6	-17
-5	-20
-7	-17
-3	-21
-6	-18
-3	-20
-6	-16
-3	-19
-6	-18
-2	-20
-8	-18
-3	-21
-8	-18
-3	-20
-6	-17
-4	-22
-7	-16
-5	-21
-7	-18
-4	-21
-6	-17
-3	-21
-6	-17
-5	-21
-5	-18
-4	-20
-7	-16
-5	-19
-8	-19
-3	-21
-8	-17
-3	-20
-7	-19
-3	-20
-7	-17
-4	-22
-6	-18
-5	-21
-6	-18
-4	-21
-7	-18
-5	-21
-6	-17
-4	-21
-7	-17
-4	-22
-6	-18
-5	-22
-7	-20
-4	-21
-5	-18
-3	-23
-6	-18
-3	-22
-7	-18
-3	-21
-6	-17
-3	-22
-7	-18
-3	-23
-6	-17
-3	-22
-5	-20
-3	-22
-7	-19
-3	-24
-6	-18
-4	-21
-7	-19
-2	-24
-6	-19
-3	-22
-6	-18
-3	-21
-7	-19
-3	-23
-6	-20
-3	-22
-7	-19
-3	-23
-6	-20
-2	-22
-7	-19
-3	-22
-6	-19
-3	-23
-5	-18
-4	-23
-5	-19
-4	-23
-6	-21
-4	-24
-5	-20
-4	-22
-6	-19
-4	-24
-6	-19
-3	-23
-6	-19
-4	-24
-7	-19
-3	-22
-6	-19
-4	-23
-6	-19
-3	-22
-6	-18
-3	-22
-6	-19
-2	-24
-5	-19
-2	-23
-6	-20
-3	-24
-5	-19
-3	-24
-6	-19
-4	-22
-7	-20
-3	-23
-7	-19
-5	-22
-6	-20
-2	-24
-5	-19
-3	-23
-5	-20
-3	-24
-5	-19
-2	-23
-7	-19
-3	-24
-6	-19
-3	-22
-6	-20
-3	-23
-5	-18
-4	-23
-6	-21
-2	-23
-6	-21
-3	-24
-6	-20
-4	-24
-5	-20
-4	-24
-6	-21
-3	-24
-5	-20
-3	-24
-6	-18
-3	-24
-7	-19
-3	-24
-7	-20
-3	-24
-7	-21
-4	-23
-6	-21
-1	-24
-7	-20
-3	-25
-5	-20
-3	-24
-5	-20
-3	-24
-8	-21
-2	-24
-6	-20
-4	-25
-6	-21
-2	-25
-6	-20
-3	-26
-7	-22
-2	-24
-4	-22
-3	-26
-4	-21
-2	-26
-5	-21
-3	-26
-5	-22
-2	-25
-7	-21
-3	-25
-4	-22
-2	-25
-5	-21
-2	-26
-6	-22
-3	-25
-5	-21
-2	-24
-6	-22
-3	-25
-5	-21
-2	-25
-6	-21
-3	-25
-6	-21
-2	-25
-6	-21
-3	-25
-5	-22
-2	-26
-5	-21
-2	-26
-6	-21
-2	-24
-5	-22
-2	-26
-5	-22
-3	-25
-7	-22
-3	-24
-5	-22
-3	-25
-6	-22
-3	-25
-6	-23
-3	-26
-6	-23
-3	-26
-6	-22
-4	-26
-4	-23
-2	-26
-5	-21
-4	-26
-7	-22
-4	-26
-5	-22
-2	-26
-5	-22
-3	-26
-6	-22
-4	-26
-6	-22
-4	-27
-5	-22
-2	-26
-4	-22
-2	-26
-5	-23
-3	-27
-4	-22
-2	-27
-4	-22
-1	-27
-4	-21
-1	-26
-5	-23
-1	-26
-6	-22
-2	-26
-5	-22
-2	-26
-5	-23
-3	-27
-5	-22
-3	-27
-5	-23
-2	-26
-4	-24
-2	-27
-5	-23
-3	-26
-5	-23
-2	-28
-5	-24
-3	-27
-5	-22
-3	-27
-6	-23
-2	-27
-5	-24
-3	-27
-6	-23
-4	-27
-6	-23
-4	-28
-6	-22
-3	-29
-6	-23
-3	-27
-7	-23
-3	-26
-7	-22
-3	-27
-6	-23
-3	-25
-6	-23
-3	-28
-6	-23
-3	-28
-6	-23
-2	-28
-5	-23
-2	-28
-6	-24
-1	-28
-4	-24
-1	-28
-5	-23
-2	-29
-5	-23
-3	-28
-4	-25
-2	-28
-6	-23
-2	-30
-6	-25
-2	-29
-4	-24
-1	-29
-6	-25
-2	-29
-4	-24
-1	-29
-4	-24
-1	-29
-6	-25
-2	-29
-5	-26
-2	-29
-5	-24
-1	-29
-4	-26
-3	-29
-6	-24
-2	-30
-5	-25
-3	-29
-7	-23
-2	-30
-7	-24
-3	-28
-7	-24
-1	-29
-7	-24
-2	-28
-6	-23
-2	-28
-6	-24
-3	-29
-6	-24
-3	-29
-5	-23
-3	-28
-5	-25
-2	-29
-5	-23
-3	-29
-5	-24
-2	-29
-6	-24
-2	-30
-5	-25
0	-28
-5	-25
-2	-30
-5	-25
0	-29
-4	-26
0	-30
-3	-26
-1	-29
-4	-25
-2	-30
-4	-25
-1	-30
-3	-26
-2	-30
-4	-26
-1	-30
-5	-26
-2	-31
-4	-26
0	-31
-5	-26
-1	-30
-4	-27
-1	-31
-5	-26
0	-31
-3	-26
-2	-30
-6	-26
-2	-30
-4	-26
-1	-30
-4	-27
0	-30
-4	-25
-1	-30
-4	-26
0	-29
-5	-25
-2	-29
-5	-26
1	-30
-5	-25
-2	-29
-4	-25
-1	-30
-5	-26
-1	-30
-5	-26
-3	-29
-5	-26
-1	-30
-4	-26
-1	-30
-4	-25
-2	-30
-4	-25
-3	-31
-6	-26
-1	-31
-5	-25
0	-31
-5	-27
-1	-30
-2	-28
0	-31
-4	-28
-1	-31
-4	-26
-1	-31
-4	-28
1	-32
-4	-28
0	-32
-4	-26
0	-33
-3	-28
0	-33
-4	-26
0	-31
-3	-27
0	-32
-3	-28
0	-33
-4	-28
0	-33
-3	-29
1	-32
-3	-28
0	-32
-3	-29
0	-32
-2	-29
0	-32
-2	-28
0	-33
-3	-29
-1	-33
-4	-26
-1	-33
-6	-28
-1	-32
-4	-28
0	-32
-3	-27
0	-32
-4	-28
-1	-32
-4	-28
-1	-32
-4	-27
0	-32
-3	-27
-1	-32
-3	-27
0	-32
-3	-27
0	-32
-3	-28
-1	-33
-3	-28
0	-32
-3	-28
3	-34
-2	-29
0	-34
-1	-29
1	-35
0	-30
2	-34
-2	-30
2	-35
-2	-31
2	-34
-2	-30
2	-36
-1	-31
3	-35
0	-30
2	-35
-1	-31
3	-35
-1	-31
4	-35
1	-29
2	-36
-1	-30
2	-35
0	-31
1	-35
-2	-31
1	-34
-2	-31
2	-34
-2	-30
1	-35
-2	-29
1	-35
-2	-30
2	-36
-2	-30
2	-33
-2	-29
1	-34
-2	-30
2	-34
-2	-31
2	-34
-1	-30
1	-35
-3	-29
3	-34
-2	-29
3	-34
-2	-30
1	-35
-1	-30
3	-35
-2	-30
3	-35
0	-29
3	-35
-1	-30
2	-36
0	-31
2	-34
-1	-32
3	-36
0	-31
3	-37
-2	-32
3	-37
0	-32
3	-35
-1	-32
3	-38
1	-32
4	-38
0	-33
5	-37
0	-32
5	-36
1	-33
4	-38
1	-34
4	-39
1	-34
5	-37
2	-34
4	-38
2	-34
5	-39
2	-34
5	-39
2	-34
4	-38
1	-34
5	-39
1	-35
5	-39
2	-34
5	-39
1	-33
5	-39
1	-34
4	-38
0	-33
3	-38
1	-33
3	-38
-1	-34
1	-38
-1	-34
3	-37
-1	-33
2	-37
-1	-32
3	-37
-1	-33
3	-38
0	-32
3	-37
1	-32
4	-38
0	-34
4	-40
3	-35
6	-38
4	-36
6	-39
4	-36
7	-41
5	-36
8	-43
7	-37
11	-42
7	-38
10	-44
7	-40
10	-43
8	-41
11	-45
8	-39
12	-46
8	-41
12	-47
10	-42
12	-47
8	-42
14	-47
10	-42
13	-47
9	-44
13	-47
7	-42
9	-46
8	-41
12	-46
6	-41
9	-45
6	-41
9	-45
5	-40
8	-43
5	-40
8	-43
3	-38
7	-43
6	-37
9	-42
5	-38
10	-42
5	-39
7	-44
7	-39
9	-43
8	-39
10	-44
7	-40
11	-45
9	-42
12	-46
10	-41
14	-46
10	-43
13	-46
13	-43
15	-49
13	-45
16	-50
14	-46
17	-53
15	-47
18	-53
15	-49
19	-54
17	-50
19	-54
18	-50
20	-57
19	-51
21	-57
19	-50
23	-57
19	-53
22	-56
18	-53
21	-57
18	-53
24	-59
20	-53
23	-58
21	-55
25	-59
22	-54
25	-60
23	-56
26	-61
23	-56
26	-62
23	-56
26	-62
22	-56
27	-62
22	-57
26	-62
22	-57
26	-60
24	-56
25	-61
21	-58
25	-60
21	-57
25	-61
23	-57
24	-61
21	-57
26	-62
23	-57
27	-63
25	-59
27	-64
23	-58
28	-63
24	-58
27	-64
25	-60
29	-64
28	-61
32	-66
29	-62
34	-68
33	-65
39	-71
37	-68
44	-74
42	-72
48	-78
48	-77
54	-84
52	-83
60	-90
60	-88
65	-95
66	-96
71	-102
70	-100
75	-106
74	-103
78	-111
77	-108
81	-115
80	-112
85	-119
83	-115
87	-122
85	-118
88	-122
85	-119
89	-125
87	-120
89	-125
86	-122
89	-126
84	-120
86	-124
81	-119
81	-121
76	-116
78	-120
72	-113
73	-116
69	-110
73	-113
68	-107
72	-112
71	-105
75	-111
74	-108
80	-115
84	-113
92	-122
96	-124
106	-134
113	-134
125	-146
130	-151
147	-165
156	-171
169	-186
178	-192
193	-210
206	-218
223	-236
235	-244
255	-263
268	-274
290	-294
307	-307
328	-328
345	-343
369	-365
387	-380
410	-406
433	-422
466	-449
477	-469
507	-500
517	-509
544	-540
552	-546
575	-574
578	-581
597	-607
598	-610
614	-632
612	-632
626	-650
622	-645
638	-662
636	-656
655	-675
656	-672
683	-693
692	-699
723	-726
741	-738
781	-775
808	-791
858	-834
893	-853
946	-901
985	-927
1042	-984
1080	-1019
1135	-1090
1169	-1141
1216	-1230
1242	-1286
1276	-1378
1288	-1420
1309	-1516
17728	-1516
1309	-1838
1288	-14201
1278	-1837
1242	-1516
1217	-1516
1171	-1422
1137	-1381
1083	-1287
1044	-1230
987	-1145
949	-1091
894	-1020
861	-986
812	-931
786	-906
743	-860
728	-839
696	-796
686	-777
663	-744
661	-731
642	-701
644	-698
628	-679
632	-682
617	-663
621	-669
604	-654
604	-658
585	-639
582	-641
560	-617
552	-616
527	-591
516	-586
486	-561
475	-559
445	-521
431	-512
401	-479
389	-469
359	-436
349	-426
320	-395
311	-388
285	-357
277	-350
252	-321
246	-318
223	-290
217	-286
195	-261
193	-258
172	-234
169	-233
150	-210
148	-209
131	-189
130	-190
114	-171
116	-173
101	-154
107	-158
92	-142
99	-148
88	-133
97	-140
87	-128
97	-137
89	-127
100	-136
93	-128
104	-138
97	-129
107	-141
101	-134
111	-146
104	-136
113	-148
106	-140
115	-151
106	-141
116	-151
108	-141
116	-152
105	-141
113	-151
104	-140
112	-150
101	-138
109	-147
99	-136
106	-146
96	-132
103	-140
91	-127
98	-137
86	-125
92	-133
81	-119
86	-128
75	-114
80	-122
69	-109
75	-116
62	-103
69	-110
58	-98
65	-105
53	-92
62	-99
52	-87
58	-96
48	-85
57	-94
45	-82
55	-92
47	-81
54	-91
46	-80
53	-92
45	-79
53	-90
44	-80
53	-89
44	-80
53	-89
42	-79
53	-89
45	-77
52	-90
44	-76
53	-88
44	-79
53	-90
44	-78
53	-89
45	-77
53	-89
45	-78
55	-87
45	-79
52	-88
45	-78
53	-88
44	-77
51	-87
44	-78
52	-86
42	-77
51	-86
41	-75
52	-86
40	-75
49	-86
39	-74
48	-85
40	-75
49	-84
40	-74
48	-83
38	-73
48	-82
40	-75
48	-83
38	-72
47	-82
38	-72
46	-80
36	-71
45	-80
35	-70
43	-80
35	-70
43	-78
34	-68
41	-78
31	-66
40	-76
30	-66
40	-74
31	-65
39	-72
29	-63
38	-73
29	-63
37	-74
29	-61
37	-73
27	-61
36	-70
27	-60
35	-71
25	-59
37	-70
27	-60
35	-69
27	-60
36	-70
27	-60
36	-70
28	-60
38	-71
29	-61
38	-71
28	-62
38	-72
31	-62
39	-72
32	-62
40	-72
33	-63
41	-75
31	-64
40	-73
31	-63
40	-75
33	-65
40	-74
30	-64
38	-74
31	-65
40	-74
30	-62
38	-74
29	-64
38	-72
28	-62
36	-72
27	-62
35	-71
27	-60
35	-71
26	-59
33	-69
26	-58
33	-68
23	-57
33	-68
22	-56
31	-66
22	-54
31	-65
22	-55
30	-65
22	-55
30	-66
22	-55
31	-65
22	-54
31	-65
22	-55
31	-66
24	-55
31	-66
24	-57
32	-66
24	-56
32	-66
24	-56
32	-66
23	-58
32	-66
24	-57
33	-68
24	-57
33	-67
24	-57
32	-67
24	-57
33	-67
26	-57
33	-68
25	-57
33	-67
26	-57
33	-67
25	-57
32	-68
25	-57
33	-66
25	-58
32	-67
23	-57
31	-66
22	-56
30	-65
23	-55
31	-65
23	-55
31	-64
22	-55
30	-65
23	-54
31	-64
21	-55
29	-63
21	-54
29	-65
21	-54
29	-63
21	-53
29	-62
22	-53
30	-62
20	-53
28	-63
21	-53
27	-62
20	-53
29	-62
21	-53
28	-63
20	-53
27	-62
19	-52
29	-63
20	-52
29	-60
20	-51
28	-61
19	-51
29	-63
20	-53
28	-61
20	-52
28	-63
20	-52
28	-61
20	-52
29	-61
21	-53
30	-61
21	-52
28	-62
20	-52
29	-61
21	-53
29	-62
21	-52
30	-62
21	-52
28	-62
21	-53
29	-62
21	-53
30	-62
22	-53
29	-63
21	-53
29	-63
20	-53
29	-63
20	-53
29	-62
19	-52
28	-62
20	-52
28	-61
20	-53
28	-60
20	-51
28	-60
20	-51
27	-59
18	-50
25	-60
18	-50
27	-59
18	-50
27	-58
18	-49
26	-59
18	-50
27	-58
18	-50
26	-59
18	-50
27	-58
18	-49
26	-60
18	-48
27	-59
19	-50
26	-59
19	-50
26	-60
18	-51
27	-60
20	-52
27	-60
20	-51
27	-60
20	-51
27	-60
20	-50
27	-61
19	-51
27	-59
20	-50
28	-61
20	-52
28	-60
19	-50
26	-60
19	-51
26	-59
19	-51
27	-60
19	-50
26	-59
19	-49
28	-59
18	-50
26	-58
18	-48
26	-58
17	-49
26	-58
18	-47
27	-58
18	-48
26	-57
18	-49
25	-57
18	-48
26	-57
18	-49
26	-57
18	-48
26	-59
18	-49
25	-57
17	-48
24	-58
18	-48
25	-57
17	-48
25	-58
17	-47
27	-57
18	-49
26	-56
18	-47
26	-57
18	-48
25	-58
17	-48
24	-57
18	-48
24	-57
18	-48
25	-58
18	-47
26	-57
19	-49
26	-57
18	-50
26	-57
18	-49
25	-58
18	-48
25	-57
18	-48
27	-58
17	-48
27	-57
19	-50
24	-58
18	-49
25	-57
19	-49
27	-57
18	-49
25	-58
18	-48
26	-55
18	-48
24	-57
18	-48
26	-57
18	-47
25	-57
18	-48
24	-56
19	-48
26	-57
19	-48
24	-57
17	-47
25	-56
18	-47
24	-56
17	-47
25	-56
17	-48
24	-56
17	-47
25	-55
16	-46
24	-56
17	-45
24	-56
17	-46
24	-55
18	-46
24	-55
18	-47
25	-55
17	-46
24	-56
17	-46
24	-55
17	-46
24	-54
16	-48
24	-55
17	-46
25	-54
17	-47
24	-55
17	-46
24	-55
18	-45
24	-55
17	-46
26	-55
17	-46
26	-54
16	-46
25	-53
18	-45
24	-54
18	-46
25	-54
17	-46
25	-54
17	-45
24	-54
17	-44
24	-53
16	-46
25	-54
17	-44
25	-53
18	-44
25	-53
17	-45
25	-54
16	-44
25	-52
17	-46
25	-52
17	-44
24	-52
16	-44
23	-52
16	-43
23	-53
17	-43
23	-52
17	-45
24	-53
16	-44
24	-53
16	-45
23	-52
17	-44
23	-53
18	-44
24	-53
15	-44
24	-53
16	-44
24	-52
17	-44
23	-52
16	-44
24	-52
17	-42
23	-52
16	-46
24	-53
16	-44
24	-52
17	-43
24	-52
17	-45
23	-53
16	-45
23	-52
16	-44
23	-53
16	-43
22	-51
15	-44
23	-53
16	-43
22	-51
15	-43
22	-52
17	-42
23	-51
15	-43
24	-50
15	-43
23	-51
14	-43
22	-50
16	-45
22	-50
15	-42
22	-50
15	-42
22	-52
14	-42
22	-52
15	-42
22	-50
16	-42
22	-50
14	-42
21	-51
16	-44
22	-51
15	-41
22	-50
16	-42
21	-50
15	-42
22	-50
16	-42
22	-49
15	-41
22	-49
15	-41
22	-49
15	-42
22	-50
14	-44
22	-50
16	-42
22	-49
17	-42
22	-49
16	-42
21	-49
16	-41
22	-49
15	-41
22	-49
16	-40
23	-49
16	-41
22	-50
15	-42
21	-51
14	-41
20	-49
14	-42
21	-50
15	-41
23	-49
15	-42
22	-48
14	-41
23	-49
14	-41
21	-48
16	-41
20	-49
14	-40
21	-48
13	-40
21	-48
14	-41
21	-48
13	-40
20	-48
14	-41
21	-47
15	-40
20	-47
14	-40
21	-49
13	-39
21	-48
14	-40
19	-49
15	-40
20	-48
14	-40
20	-47
16	-39
21	-46
15	-40
22	-47
15	-39
20	-47
14	-40
20	-48
14	-39
21	-47
14	-41
20	-46
14	-40
21	-47
15	-39
21	-48
14	-40
21	-47
14	-40
19	-48
15	-38
21	-48
14	-40
21	-46
14	-40
20	-47
14	-38
20	-46
14	-38
20	-47
14	-38
19	-47
14	-39
20	-46
14	-39
20	-46
13	-39
21	-46
13	-39
19	-47
15	-40
20	-46
13	-39
20	-47
14	-39
20	-44
14	-39
19	-46
13	-38
20	-47
13	-38
19	-44
14	-37
20	-44
13	-40
20	-45
11	-38
19	-45
13	-38
18	-45
13	-38
18	-45
11	-38
19	-45
13	-39
19	-44
14	-38
18	-44
13	-38
19	-44
13	-39
20	-45
13	-38
19	-45
12	-37
18	-45
12	-38
18	-44
14	-38
19	-45
14	-37
18	-45
14	-37
19	-44
12	-38
18	-44
13	-37
19	-44
13	-37
19	-44
13	-36
19	-45
13	-37
18	-44
12	-36
19	-43
13	-36
19	-44
13	-36
19	-44
13	-36
19	-43
14	-36
18	-44
14	-37
19	-43
14	-37
18	-42
15	-36
20	-42
12	-37
19	-43
13	-36
19	-41
13	-36
18	-42
12	-34
18	-41
12	-34
20	-42
13	-36
17	-43
12	-35
18	-41
12	-36
18	-41
13	-36
18	-42
13	-34
19	-42
13	-35
18	-41
12	-35
17	-42
12	-36
18	-41
13	-36
18	-41
13	-35
19	-41
13	-35
17	-41
13	-35
17	-41
13	-35
18	-41
13	-35
17	-41
13	-35
18	-41
13	-36
19	-40
11	-34
17	-41
12	-35
18	-40
12	-33
18	-41
13	-35
17	-40
14	-34
17	-40
13	-34
18	-40
12	-34
17	-39
13	-35
17	-40
10	-33
17	-39
12	-33
17	-39
12	-34
18	-40
11	-33
18	-39
12	-34
17	-40
12	-34
16	-41
12	-34
17	-41
12	-34
17	-40
12	-33
17	-40
12	-33
17	-39
12	-34
16	-39
13	-34
17	-40
13	-33
17	-39
11	-33
16	-38
11	-34
17	-39
13	-33
17	-39
13	-33
17	-39
12	-32
17	-37
13	-33
17	-39
11	-33
17	-40
11	-33
16	-39
